User Name,Thumbnail URL,Comment Time,Likes,Comment Text
it'x__Faizan❤️,https://yt3.ggpht.com/ytc/AGIKgqNg1oyE0B5eoSzdfoxn9ZwEBA0yJMcrA55e1QA2SwJpWhxxl3OCBDvRXkhKBnzO=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,A o a sir bscs and bsse is the same ?
Insurgent Baby,https://yt3.ggpht.com/xqoFymDqAYJaX_sWECCbBBmPGfKkYm7qyVihhvYiZ2UCrOxd4gW-RSnkr2VhkXvwVb57HutPAFc=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,and please guide me my carrier of any software engineering but best feild of pakistan
Nazuu,https://yt3.ggpht.com/ytc/AGIKgqMLUXdUSfgR0iKbdIbGvY1GOl730dzWJMu0Q2cXzh2N0r2pH9Jlz6HQKkwJuqTB=s48-c-k-c0x00ffffff-no-rj,3 months ago,0,Fresh Software engineer ki salary kia hoty he?
Hafsa Shahid Awan,https://yt3.ggpht.com/ytc/AGIKgqPSmJavXvFIShhmOEV4Z62dOK104UtJilrCeCuZoQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Software Engineer BN'ny k liya After intet kis m apply krty Hain?
Education +psychology,https://yt3.ggpht.com/UVbPZn5cxQMQs-hyMWXQDQkgx96hXwG2poG8hvvmaa14wLi_dtWCa9A360GxwvhZO_i0hpQNgQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,aslam alikum.sir question ye he ke after matric bnda software engineer ka journey kese kre
Mazhar Iqbal,https://yt3.ggpht.com/ytc/AGIKgqO4N1JosMhvoxiqkMe59bT2M9lwSmE_PejA0t3oUifN0-rFD6HU5shVE_Hvppyf=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,"Gg I want to become a software engineer
Sallery package kia ha?
Expense kitna ha"
rimish rimish,https://yt3.ggpht.com/Sil7OQ8Wht9O1nkiKeXZtNjm6P3PMRCqdTejJexjq77RASxT8GRuF9ivaSOWMxXbe9h8Tvyd=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir plz help! I want to know that! I got 616 marks in matric computer science C grade . Now can i do fsc pre-engineering??????
Shafique Bhutto,https://yt3.ggpht.com/ytc/AGIKgqM-N1AXDCzOHKdnUyoa4uDrUeSksKHFmLf-v4yd=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,Aslam walikum Sir mere  graduation start hone wali h mne university mn admission bhi Le h liken mn thora confuse hun k mujhe software engineering select Karne chahi ya computer science which is the best Kindle thora guide Karen.
Malik Bilal,https://yt3.ggpht.com/ytc/AGIKgqOF9n0AzGa3ChGcOg_bHUTzPQCRC4IkbsqqcQ=s48-c-k-c0x00ffffff-no-rj,1 month ago,0,How to start software engineering after a levels
Asra javed,https://yt3.ggpht.com/ytc/AGIKgqPNKkKDkLbggoJvdYPPBiY3I55hYRg8HcsQJXO4-eRtlbHWISykMGsrGRb6RbJi=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Software engineering ke liye bscs , bsce , bsse  kis mai apply kro"
Mubashir Hussain,,1 year ago,0,sir kia software engineering kay bad  life secure hoti hy
Aljihad Tv,,1 year ago,0,"Aslamualikum bhai 
I am student of 9 class 
Muja software engineering ma boht intrest hy plz ap muja guide kr dy"
mark david,,4 months ago,0,Hello brother main ne bsc computer 2 year kia hai kya main ban sakta hun? 
Survivor,,1 year ago,0,After FSC Pre Medical Computer mei ja skte hain??
Muzamil Faryad,,4 months ago,0,"Assalamualaikum Sir ma na medical kia ha unfortunately not get seat in mbbs 
Sir AP as a Brother btae k kia Mujha software engineering krni chaheya mara interest ha lakin bht sa log like Azad chaewala etc kh rha ha k software engineering kr k wala phrta ha log guide kra Bhai "
BogeyWogey,,1 year ago,0,Hope so i found your channel first.
Muhammad Waiz,,10 months ago,0,Bhai software engineer ka Pakistan ma scope ha ya nahi ????
HaLar Op,,2 years ago (edited),2,Hello I am Student. I study in Class 10. what I can do Became Software Engineer. Which Subject I study. Which Best Books For Software Engineer. Please Reply Me. Sir
Jannat Jannat143,,10 months ago,0,hello brother how are you I want to software engineering but i dont no that choosing Subject because i want to online class
Osama Khawaja,,2 years ago,0,"Asslam O Alikum  Brother I Am Confused Between CS, SE And Architecture And I Can Go To Islamabad Not Far From Islamabad So Kindly Help Me Choosing Right For Me"
Moiz Afzal,https://yt3.ggpht.com/ytc/AGIKgqP2cRhsd1I349a2J-zdi58X-oxJu9pb2C4Xbo2Pr3U=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Can you please reply that does University matter in software or computer science fields or job?
Rao Awais,https://yt3.ggpht.com/ytc/AGIKgqPWOOvGKw7Lb8b7yweG92K-4AE34dU2WZy0MVTrW2Vcj2Cgt3u3f-VT_pVutJFf=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,Sir software engineer k liye best uni konsi h
raahimz,https://yt3.ggpht.com/ytc/AGIKgqMcJUTVE85p6_E9xy7Fk8VsHDHkAZHf9TOAKm6Y=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"can you please make a video for yound devs like me, i mean as yound as 15"
