User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Najeebullah Tahir,https://yt3.ggpht.com/ytc/AGIKgqMgmSZz1ffcqiQFFBlEel4Q-OYxRjLJ5m3WKWs_mg=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,Ma Sha Allah 
Bassam Fouad,https://yt3.ggpht.com/ytc/AGIKgqM2dnajU8Tjb14iV4-ijDhov1ouMkJxOBJnwf9BjA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Hi nice interview very informative. But how to get cracking the coding interview book in Pakistan ? I need it’s hard copy
Uzair memon,https://yt3.ggpht.com/ytc/AGIKgqNfkdLc3fwF7oXNLMlVyEJH9dz67yroZQk19-ht=s48-c-k-c0x00ffffff-no-rj,2 years ago,7,First One to be here!Nice Work Ehmad bhai
Syed Faateh Sultan Kazmi,https://yt3.ggpht.com/ytc/AGIKgqPJxq-LuIXK2kgQOEY1Ma98jyYx6JhGzS-Z9C-VUuk=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Ehmad bhai apko pucit main teacher ban jana chahiye 
thereal hamidsaeed,https://yt3.ggpht.com/ytc/AGIKgqPOVGUM7HeUTNsWMq39xExAG3p96HjqWji0qFcG=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,very knowledgeable video
Flutter Javascript,https://yt3.ggpht.com/ytc/AGIKgqOfnKFENlLblBO6ivOLTukszGNH3vEd47FoFA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Invite a person working in blockchain domain.

thank you sir!"
Muhammad Usman Akram,https://yt3.ggpht.com/ytc/AGIKgqOK4cZ1N8eWx6Jo3VRlHEgSEbGYzph_BlHIIQ=s48-c-k-c0x00ffffff-no-rj,11 months ago,0,communication kesy thek karen?? Mujy logo sy baten krna ghulna milna nae psnd to ab mn kya kru?? In short I'm an introvert.
Muhammad Dawood EB20_2073,,1 year ago,0,Thank you so much bro your channel is Excellent it help and motivate me a lot
Muhammad Irfan,,2 years ago,0,I am in 2nd year ICS. And mjy maths aur computer bht pasand hain. But computer ka mjy samjh nai ata k main kesy parhon. Main parhta samjh k hun but wo sab kuch mix up ho jata hai aur main totally confuse ho jata hun. Plz mjy koi solution batain computer main achy marks obtain karny ka. Plz plz plz
arslan maqsood,,1 year ago,0,Ehmad please share the book link which muneeb has mentioned
Study Desk,,2 years ago,0,Again thank you sir
Abdul Haseeb,,2 years ago,0,
Shahid Qureshi,,1 year ago,0,pathetic interview
Hasnain Naveed,,2 years ago,0,Good one !!!
SHAHZAIB KHAN,https://yt3.ggpht.com/ytc/AGIKgqPfoIpZ16iHjlcZMP7LRrZNfb3zSOJpyKs3st2_BA=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Jazakallah ️
Rehan Ahmed,https://yt3.ggpht.com/ytc/AGIKgqPfHwXfz7qgSMN-rPHg_Gw6dRYUjV_PQv9tiDaL9A=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,kya software engineers robotics ki field me ja sakte han?
Samina Tahir,https://yt3.ggpht.com/ytc/AGIKgqOZpfWBQNFvO69y9asZswm_WBdGBgOGY8p83w=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Does university name matters for job?
zakria bacha,https://yt3.ggpht.com/ytc/AGIKgqO-0mI55tBLf4UUZ1gFSb0wHt4FGwkUK7bodJoByQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,it opened my mind.
