User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Cloud Sensei,https://yt3.ggpht.com/jeKcmz0I2B0wkW-7P1RqBDQjTLmWFwSFqDI9AmTylgKCcISdwjnqhh-1gtrh19ztAk-vmyz60eM=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,Time complexity of your career is log n
Qaiser Iqbal,https://yt3.ggpht.com/ytc/AGIKgqNK_QNfgexLXv02CD_JOaZXlj_yqDGbZK3yk3BQxA=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,"Thank you , JazakuAllah for sharing"
Ahmad Waheed,https://yt3.ggpht.com/ytc/AGIKgqN2m8GmFg33DyF4GZKPVlSKpaf4g--YsTb-9Pd0=s48-c-k-c0x00ffffff-no-rj,8 months ago,3,Please is series ko continue rakhie ga.
Designing with Hassan,https://yt3.ggpht.com/TFxQoaKmD9Am_gvvwtBrk42s9ykKmFUQ6NziaZ--fHP-EYH9IuGrhg6VouYwbyXGSdxJ0xKw=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,bahi kaya computer engineering ka scope hay please tell.............
Rizz Rullzz,https://yt3.ggpht.com/ytc/AGIKgqMoD1n3z6KsA_OmHW47thhknlik1ry0TcGI5ogJNg=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,Thanks alot  nice video as always
A I.,https://yt3.ggpht.com/HRwx2HMgrydzIoJKWUU4fAf69WXq51t9ca059rXvSjGT5KteMCPYFlenvbRMu75RDONtiNBV0Q=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,Best video.
Musawir Butt,https://yt3.ggpht.com/ytc/AGIKgqMX2y5XBgIEjRzmQ8xXTE3TrMBJnhpZQLsePSDpoU8kk89Y_NtIWAnNcN0cO1OM=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,Best 
Shahzaib Abdul Rasheed,https://yt3.ggpht.com/ytc/AGIKgqNi_kuRPXDg4SqCTyxBTWopZNji1NpynnhNy_-P=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,Thank you sir.
Shahbaz 302,https://yt3.ggpht.com/ytc/AGIKgqN8pBD_SDwYWd0NDtCRlp_v5E3Ih3XDPfOeM_pr=s48-c-k-c0x00ffffff-no-rj,8 months ago,1,Keep making these kind of videos
Koops PUBGM,https://yt3.ggpht.com/Yai1Gk9wewQmX81aimDVS1UkpSVaKelmLIPeIIhwqTj8rmaLjfc0g5r4WxrltO6HXqFt1RI1=s48-c-k-c0x00ffffff-no-rj,1 month ago,0,Thank you for this video
Mujtaba Qureshi,https://yt3.ggpht.com/ytc/AGIKgqOIXMytXPyZ9Pjbox61Y2-bF-v6huza3yilbEENQw=s48-c-k-c0x00ffffff-no-rj,8 months ago,0,"You have told nano degree in data science and react js , what does is mean?"
Saim Rafique,https://yt3.ggpht.com/ytc/AGIKgqMtyHeMJ67Nbbtz_GLlvTYnAC0DjPgFjGEIVHcsKFuHV0BTg5q94IpBjf9-HdHD=s48-c-k-c0x00ffffff-no-rj,8 months ago (edited),0,maine suna hai universities me bas ratta chalta hai skill nahi sekhate ye sach ha kya?
