User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Captain Mir,https://yt3.ggpht.com/ytc/AGIKgqMMMkzvmQuMr-PwX_I_yt289nu8ZEwmQSuovYqU=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Good luck boy 
ali.,https://yt3.ggpht.com/ytc/AGIKgqNZ1vmoQO3vQjPCAVuFn54SeP81XhUQYxcl93F9v8cuZ5xmtp6t9dGxV8vwW0yI=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir why u stadt your own software house? Are u bored form your job?
Haseeb khalid,https://yt3.ggpht.com/ytc/AGIKgqNgY1GPlgYQkrI7KcdTm6x7PEHSFMT8HFVvCQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir mana fsc ka bad software engineering kar ni ha is waqt ma free ho muja Kya Karna chahiya
Shahzaib Rind,https://yt3.ggpht.com/ytc/AGIKgqNMEekdIOR_E6ZiqVoSQFYorV0c5RYzq6dh3_ZHtA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Welcome Back
Najam Ul hassan,https://yt3.ggpht.com/ytc/AGIKgqP3GgueYXBR9GQpNPteoeGVLjAtjX1tjg5ddBDT=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Welcome back and beard suits more
Rehan Ahmed,https://yt3.ggpht.com/ytc/AGIKgqPfHwXfz7qgSMN-rPHg_Gw6dRYUjV_PQv9tiDaL9A=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Welcome back ehmad bhai
MAKKAH PAK MADINA PAK,https://yt3.ggpht.com/ytc/AGIKgqMVelUvbuNL8MZbPA-68cK5AxMHHGrbWt4CNMh1=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Mashallah
Faisal Mughal,https://yt3.ggpht.com/ytc/AGIKgqMj-g24i-Gt2InkgLhNQsCK4J1UlHVbeov1yDqrNEo=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Welcome back.
Muhammad Tayyab,https://yt3.ggpht.com/ytc/AGIKgqPJimeF0aksW7PWPuh2l5zgecipwLPFVwD1Zw=s48-c-k-c0x00ffffff-no-rj,7 months ago,0,MashaAllha Ideal job Allha help u sir
Abdul Wahab,https://yt3.ggpht.com/ytc/AGIKgqMtjmhNnx6mt0fCxCQy_xU17oKxKILqXHlPsunz=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Where is the marathon happening?
sheheryar altaf,,1 year ago,2,"Hello kindly make videos on each university like comsats, fast,nust in detail."
Ammar,,1 year ago (edited),3,Kindly make a video on how to start a software company and best wishes for your company .
GamingWithHamza,,1 year ago,0,good
Syed Zeeshan,,1 year ago,1,Make a video on SQA
Syed Tanveer Shah Bacha,,1 year ago,0,Hello sir kia hal hai ap thek hai sir Artificial intelligence mai physics hoti hai k ni sir plz answer me
Muhammad Azim,,1 year ago,0,first one
Shabir Hussain,,1 year ago,0,If want to discuss my some issues any way to contact you
Usama Anees,https://yt3.ggpht.com/ytc/AGIKgqMa6KxdorbSjBYm9fPVuJWxypfWx0q3iDzxQA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Ap ki kon sea company ka kya name hai
ibra 9,https://yt3.ggpht.com/ytc/AGIKgqPrlr-LAySaoGDOZN9cZv6kWp32EK1wJ1rcy7U-0A=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Cs ya software eng ?
Ahmed,https://yt3.ggpht.com/uGCq8A3l_li98W2X9WfDDDKlyPCFrI0hA8X85Eol3q5L9ViFF6OdnsL0hUAvR4wOHKsapF8XWA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Form link is showing error
Shahzaib Rind,https://yt3.ggpht.com/ytc/AGIKgqNMEekdIOR_E6ZiqVoSQFYorV0c5RYzq6dh3_ZHtA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Welcome Back
