User Name,Thumbnail URL,Comment Time,Likes,Comment Text
MNS,https://yt3.ggpht.com/mfzooIxR9qPtng9YpOMC2BJg5tsacSt61mELEsOWiQzGwFTB3XnatE1Asycct1CExdkr_vPNqjM=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,I am a freelancer. I got your video in suggestion. I think it was made on my experience. Yes agree with you . If you work more then you paid then you got noticed and get more work and appreciated. Because everyone doing work according to the description no one going beyond. Love this video it's my personal experience
Nyctophile,https://yt3.ggpht.com/mt2bovS3EnCNq-AWe8Vr5olBlFkF4oGDjhSi2QSvaivvLuHlgKb_uk9nlNpCeZo-o-HRT35rn0Y=s48-c-k-c0x00ffffff-no-rj,1 month ago,0,Engineering is the most common field in Pakistan and everyone knows about it still we are having channels about it. Business is the most mysterious field for Pakistanis and we didn't have any youtube channel for that.
arham amI,https://yt3.ggpht.com/ytc/AGIKgqMd7P_MIV3Lj56FKdqs9Zd8Ytz_z7mS-v9FFw=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,waiting for this episode for so long
Aizaz Haider,https://yt3.ggpht.com/txWp1AsLXMla_DgV3y2E6kKLuHEsqPj7ZXQhmZNoqfec_FgEePBNBgFMRz4efope_o5nWgnjyQ=s48-c-k-c0x00ffffff-no-rj,2 months ago,1,make it 30:70 ratio ..... because the text is small
Saif ali,https://yt3.ggpht.com/6MsRzDY35rk1A_wgSTZPEjPQVysawpWy8WaPKBUgPTR-4Oz4yP41vqYmXIGo3GgxZeQWFX1L8Q=s48-c-k-c0x00ffffff-no-rj,2 months ago,1,Sir plz make a video on flutter development?
Ahmed Raza,https://yt3.ggpht.com/ytc/AGIKgqOxQ7rhkQDkM1v1_gp7xB5AeJVlD7qoCFkPteCn=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,Thank you Ehmad.
Adeel Irshad,https://yt3.ggpht.com/ytc/AGIKgqN75OP0fmzQGqI2dJV4ymo8osNxLF0ZhXBjfNwJJg=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,Brilliant.
A,https://yt3.ggpht.com/ytc/AGIKgqOkEiLKuI-jo7HsTtQpRWEfmd7TBqFTpby2OcU33BSZcK2Zt7B5W-HycpAaIwnV=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,I see #COMSATS besides the video title ?!?!?
Aamish Baloch,https://yt3.ggpht.com/ytc/AGIKgqNxhkIKAIYOnpHNIa4DhiB-q0WXCoBWBsYTONJ5FrY=s48-c-k-c0x00ffffff-no-rj,2 months ago,0,
