User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Yasir Abbas,,2 years ago,0,Appreciate your efforts for promoting cs culture in Pakistan.
Hashim Zia,,2 years ago,1,A2 student. Thank you so much for this video. Plan on keeping this as a guide for my future
Traitors,,2 years ago,0,"I am in BSCs 6th semester. Afer seeing your video i got clear ideas about what I am going to do next. What is Basics, What is important and soooooo sooooo onnnnnn"
Yasir Abbas,,2 years ago,0,A must listen podcast.
Ehtisham hussain,,2 years ago (edited),0,"Ehmad bhai I am a mechanical engineering final semester student but I want to become a Front-end-web developer. I  have learned HTML and CSS is about to complete in a week then will start Javascript. My question is after doing these 3 languages should I apply for internship in nearby software houses through mail or going in person  also should I learn PHP, MySQL , React Js  first and then apply for internship or junior level position? 2nd question is that can I do a job in software house as I am a mechanical engineer by profession? Please need serious guidance."
Furqan Malick,,2 years ago,0,Please make a detailed video about the final years projects.
Inevitable Mr R,,1 year ago (edited),5,"Assalamualakum Sir, 

Sir, What's your though on Virtual university Lahore? ( Is it good or bad for Soft ware engineering ? )"
Karan Kumar,https://yt3.ggpht.com/ytc/AGIKgqMZQyuT1sIJcUXYYO4HXX63bC0Q9vjboOCYeYqPUg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Can you make a video on how to get internships when in university?
Rida,https://yt3.ggpht.com/ytc/AGIKgqMiE3IEwNMGYdBUFswHZcGWr-HCjc2TSgoObw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Thank you thank you ️... Please make more videos on non coding job careers in software/IT industry...please please.
Izwa rizwan,https://yt3.ggpht.com/ytc/AGIKgqOxiH0IyNDs0MmGC3Up9TpyEpBktZVUg9_PEA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,I have a question. Actually I'm doing my BSCS from Virtual university.As you know they have all the stuff in an online form and I don't have good coding and programming skills and not even have a guider that can tell me how to deal with the problems I just got stuck that what to do can you help me out?
Abdul Rehman,https://yt3.ggpht.com/ytc/AGIKgqNL0qiVQYMZImTVJ10jE9X0ylRzyqNE1nZw1Abn=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),0,"Please invite a React Native developer and flutter developer on the same show.
Flutter VS React Native"
Abubakar,https://yt3.ggpht.com/V2gneSXkum4754JS0P3XjbzCn-xFhSHKNiZuP7o7ZbyhrJRhruzLk-xH4Wa0epE-tqOOWkO4=s48-c-k-c0x00ffffff-no-rj,2 years ago,6,Student of FAST UNIVERSITY SEMESTER 2 huge amount of information from these podcasts
Fateh Ali,https://yt3.ggpht.com/ytc/AGIKgqND-uO_PipAEHwMZSFw__RtT8Z95R0ba8_x4a_ALA=s48-c-k-c0x00ffffff-no-rj,2 years ago,1,"YES, really needed this video. Thanks a lot."
Sohaib Karim,https://yt3.ggpht.com/ytc/AGIKgqPOXSUy777w6EXHp6r3q5gJTsNTNDkxRDdG0A=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Sir Ehmad Zubair! I've a question. I've checked the linked in profile of Sir Usman Abbasi,currently he is working in Germany as a phyton developer.I have also craze about phyton Django development. What is the future of Phyton/Django development in Pakistan and abroad in near future and also in present era what are it's prospects?"
TEE_VEE,https://yt3.ggpht.com/ytc/AGIKgqNqMBvCtwtJiQJ9AGTWOu6_zcintmMvZhnELByU=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Hi ehmed just found your channel and completely loved it  I am from India and learning mern stack web dev love. ️
Najam Ul hassan,,2 years ago,0,Much appreciated need more series ehmad bhai
Official Hunter,,2 years ago,0,Vary informative brothers stay blessed.
Mr Professor,,1 year ago (edited),0,This video is literally mind-blowing and yaar dubaara sunn raha aur dil se thank you kar rha. Ye valuable hongi hamaray liye future mei. Ill insha'Allah stick to it. Sadly my last 3 semesters got online out of 4 .
hamza Siddiqui,,9 months ago,0,Watching after 1 year and it really helped alot. Hoping to see more guidance video like these on your channel
Syed Faateh Sultan Kazmi,,2 years ago (edited),1,4:54 that's why sir fareed (pucit) advised me to learn git and github in 2nd semester
Camper School,,1 year ago,0,"Ehmad now start a new format/series by physically visiting different software houeses, select any random person and asking about his tech stack, company work experience, productivity, time management, future goals, financial independence."
Asad Cool Killer,,2 years ago,0,Interesting information I get from whole discussion... Thanks bro
Fahad Rehman,,1 year ago,0,Finally someone taught what to do.
zubair ahmed,,1 year ago,0,"Kindly make some other videos like this!
It's really helpful."
Arslan Ch,,2 years ago,0,Helpful as always <3
Daniyal Naeem,,1 year ago,0,"With due respect, you haven't mentioned anything about enjoying yourself during your time in University. Us (students) literally study for 15 or so years so that we can enter university where we can enjoy ourselves along with our studies. But you guys brushed it off like it's nothing. So please keep your video majority centred, most peeps are not ""Theetas"". University life is the most memorable time of one's life and we cannot spend that time without enjoyment. So please focus this while making other videos"
Faizan Ali,,8 months ago,0,"Aoa. Ehmad bhai i am selected for cyber security in fast. It'll be my first sem. Your words on cyber security from fast if any?pros,cons etc etc"
Suhaib Ahmad,https://yt3.ggpht.com/ytc/AGIKgqMdRJwhogD6Cf_uqLJ2aPT7MsZXyZPmzIjLaimhE2o=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Amazing  waiting for more like this
Saad Ali,https://yt3.ggpht.com/ytc/AGIKgqNRKrevhurk5m6VmIQJcu0TkEZndLvqxog2XIAQkw=s48-c-k-c0x00ffffff-no-rj,2 years ago (edited),0,Love this topic
Ahmad Nadeem,https://yt3.ggpht.com/ytc/AGIKgqOkEiLKuI-jo7HsTtQpRWEfmd7TBqFTpby2OcU33BSZcK2Zt7B5W-HycpAaIwnV=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,"Ahmad Bhai.
What about bsc students.
We study 4 books in 2 years.
Database.
Information technology.
Visual basic.
C++.
What we do next."
Kdrama girl,https://yt3.ggpht.com/hcj0DEUSH4zVoiLgbqH8DbUy1y30CVtJEO0YM7tShRvreknd8Kcj1wnASnbsPiuFbJbuXoqV=s48-c-k-c0x00ffffff-no-rj,5 months ago,0,You speak so well... It helps me a lot  ... Just keep making more Vedios like this
Zafar,https://yt3.ggpht.com/ytc/AGIKgqOLAsZO50yBno6mghm67XB7R0v41vzijfKY6QVHQkzNKYff4jSrNby1ucltY0uj=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Sir what's your opinion about bscs from ITU
Syed Faateh Sultan Kazmi,https://yt3.ggpht.com/ytc/AGIKgqPJxq-LuIXK2kgQOEY1Ma98jyYx6JhGzS-Z9C-VUuk=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Kia pyara format hai show ka bro 
syed abuzar,https://yt3.ggpht.com/ytc/AGIKgqMAnjvlsl8ueGQRqpwh3GhTPZnnc1hEuRH_5g=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Appreciate your efforts ️️
