User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Raees Anjum,,1 year ago,0,Bhai computer engineering PR session please ye request h bhut s log confused hain kisi ka CS ya SE me ni hota tu CE kr k Achaaa software developer banny pr
sohail khan,,1 year ago,0,As a student hamey basic kia sekna chahiye reply please
Abdullah Tariq,,1 year ago,0,"""right sure haan definitely""

"
Muhammad Osama Hanif /008,,1 year ago,0,Sir I m beginner I wish to be sqa engineer pls guide me
multan city,,1 year ago,0,bhai comsat ISLAMABA SOFTWARE ENGINEERING  kai SE  hai mg her engineering ke degree nhi mil rahe will this thing effect my career
Hira Ali,https://yt3.ggpht.com/ytc/AGIKgqM7M2C6Sm8RbiH9R0htlQBDGsHCimAZQnPAEb-yIA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Very good information
FMG〆MALIK Gaming YT,https://yt3.ggpht.com/ytc/AGIKgqMUeFZv3dSxIr1o6mRxFT6-4gJG5N6_N2sRuun94w=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,Bhai software engineer bannay Kay liay mujhai information chahiay mujhai koi guideline daynay wala nhi hay about software engeenring  aap say request hay Kay aik proper vedio bataein Kay matric main knn sa subject rakhna phir collage life main kia select krna hay phir university overall kitni education chahiay sbb ka merit or phir apply kaesay krna hay sallery kitni milti plzz aik proper vedio bana dain
Raffay ali,https://yt3.ggpht.com/ytc/AGIKgqMB2YFbUO9npuYQIcRYyhxpYMWR12jplZZpe-1PsA=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Can we do masters in AI or ML after doing bs in software engineering?
shehla abdullah,https://yt3.ggpht.com/ytc/AGIKgqO_xy0D_2XbdDw6jSj25TZTF2I5RhH3p2CsmSqemtSV1HLsIey7JIlnux2ZOkbw=s48-c-k-c0x00ffffff-no-rj,3 months ago,0,Very amazing 
ali ahmad khan,https://yt3.ggpht.com/ytc/AGIKgqNyH1cmvIEKXuN9B515QVKJ2abtygO_Z_GOijj4gQ=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,
sohail khan,https://yt3.ggpht.com/ytc/AGIKgqMF0s0190P79SXiknAzW_mFW0yePsPgC419zYszcjwN2NNe4yCh-zWiTT2n78gp=s48-c-k-c0x00ffffff-no-rj,1 year ago,0,Salam
Hamad Bhatti,https://yt3.ggpht.com/ytc/AGIKgqOnaggKztYIb8pRIaTwQsORM43kKw1TCgv19VEqnxcWR1qf10EsLhVcNFkwtXv0=s48-c-k-c0x00ffffff-no-rj,6 months ago,0,Coding required for SQA or not??
Salman,https://yt3.ggpht.com/ytc/AGIKgqMeE7TGLWUgzOfvzYFE-CLt0AA4J2iI8au2dlq-4g=s48-c-k-c0x00ffffff-no-rj,1 year ago,1,1st one here
