User Name,Thumbnail URL,Comment Time,Likes,Comment Text
Khizar Hayat,https://yt3.ggpht.com/ytc/AGIKgqM3rgoR9isRxgmx9mzPEI_KN_UtobrQEcO6406-zA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"YouTube ID URL, I believe it should be the ID of this video. Please confirm it.

Thanks"
Kaneez Ayesha,https://yt3.ggpht.com/ytc/AGIKgqPBNomXbCaCm_1AXmI19zXaAMKBMIti-i2kEZZ8=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Result kab anounce karo ge
Rafia Sajid,https://yt3.ggpht.com/ytc/AGIKgqOoSmfFBolWCuVOW-Hju6BJtijh4zP-rtRNfXdA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,
taha ali,https://yt3.ggpht.com/QsthBKL636E7CA1O1uywuZL9bPsdQ47HDyLRUK5orTnXB-E0cREsyvOdZbtvumohg1G-O2p8bA=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,"Sir what about virtual university for the software engineering 
Its good for me because off i can't offord other private university
Plz reply me 
Thank u :)"
Shahmir Raza,https://yt3.ggpht.com/ytc/AGIKgqNbdjFLKy6_6Kz2WA3tVlYSIgaQrclx4I4rfxALBw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,What to do if we don't have a CNIC?
Javaria Tanveer,https://yt3.ggpht.com/ytc/AGIKgqMOlcQbeYvzHLukdGzPcUFmsOKYAmaMhthIsg=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,4th one yay
M Muzammil,https://yt3.ggpht.com/ytc/AGIKgqPfAjzDbGua3aia5SmPiXbRKw87Qb5yCd5i8QuEDQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,Clean Code ka prf link bhi share kr den please️
hashir mughal,https://yt3.ggpht.com/ytc/AGIKgqPJLK5_l4Gcwq8GqJ4bHEw7ZWaCVWT-WWG0H8w8=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,sir  work on your voice quality
ahmed mujtaba,https://yt3.ggpht.com/ytc/AGIKgqN0EyYjiYInC4EE297090kDZjro7fYTPNv11lBZMpw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,#️
Hashir Hamid,https://yt3.ggpht.com/ytc/AGIKgqMh54npkWVlhlqTIlUyusGG_Tlq8JDU9Wojoe0Baw=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,45th view
Muhammad Talha,https://yt3.ggpht.com/ytc/AGIKgqNiLvcRESYNM6lJ-Q5uLwFuqJAHyVHShcnKNQ=s48-c-k-c0x00ffffff-no-rj,2 years ago,0,27th view 
